n,id,username,date,content,url
4629,1409296561515941896,rafalopezmunoz,2021-06-27 23:44:18+00:00,"Minimizar las complicaciones y no brindar atención oportuna a los pacientes de #COVID19 nos está costando carísimo, ya ni hablemos de las medidas preventivas que no aplicamos. 🤷🏾‍♂️ #Mexico #pandemia",https://twitter.com/rafalopezmunoz/status/1409296561515941896
4630,1409296529668648965,CoronavirusSpa1,2021-06-27 23:44:10+00:00,#Madrid y #Canarias comienzan a vacunar 24 horas al día contra el #COVID19 por miedo a la #VarianteDelta y cualquier otra que pudiera surgir en el futuro. La pregunta es ¿Seguirán siendo efectivas las #VacunasCOVID19 frente a ellas?.,https://twitter.com/CoronavirusSpa1/status/1409296529668648965
4631,1409296433455550467,vic_warrior,2021-06-27 23:43:47+00:00,La selección de fútbol de Venezuela con su derrota 0-1 hoy ante su similar de Perú quedó eliminada de la #CopaAmerica2021. Nada que reprochar a la vinotinto que luchó contra la adversidad de múltiples contagios de COVID-19 y lo mejor no anduvo esgrimiendo excusas. ⚽️🏆,https://twitter.com/vic_warrior/status/1409296433455550467
4632,1409296365268652036,Sorge6,2021-06-27 23:43:31+00:00,"8,5% de crecimiento anual nuevamente China, el mayor exportador del planeta, sin evaluar la exportación de Covid 19, a la vez mayor importador del mundo, Argentina al lado de este mercado es un kiosquito en González Katanga en el pasillo de una casa de okupas.",https://twitter.com/Sorge6/status/1409296365268652036
4633,1409296115682398211,miaukittenn,2021-06-27 23:42:32+00:00,"Se enfermó de Covid-19 la más cuidadosa, la que ha peleado con todo el mundo por irresponsable y la que fue a vacunarse el primer día que abrieron su fase.  Un año y medio sin asustarme tanto como ahora por ella aunque ya esté mejor.",https://twitter.com/miaukittenn/status/1409296115682398211
4634,1409296081696002054,MattJRodriguez,2021-06-27 23:42:23+00:00,"Mis respetos a todos los jugadores @SeleVinotinto #Vinotinto por salir a representar nuestra patria 🇻🇪 en está #CopaAmerica2021 afectada por el Covid-19, no es fácil recuperarse de éste virus y salir a darlo todo en la cancha! A ustedes Guerreros Gracias por tanto! 💛💙❤️",https://twitter.com/MattJRodriguez/status/1409296081696002054
4635,1409295650156580866,rafiita17,2021-06-27 23:40:41+00:00,"Ha sido un cumpleaños atípico marcado por nuestro amigo ""covid-19"" pero no por ello ha sido peor",https://twitter.com/rafiita17/status/1409295650156580866
4636,1409294918988800005,TinchoPuerta,2021-06-27 23:37:46+00:00,"👩🏻 Amor, engorde?
👨🏻 Cariño, tú nunca has sido delgada.

Hora del deceso: 19:30 🧟

Causa de muerte: Covid-19 🦠",https://twitter.com/TinchoPuerta/status/1409294918988800005
4637,1409294804610080769,gatomassimino,2021-06-27 23:37:19+00:00,"No vuelven más,
Venezuela,
Nicaragua,
Comunismo,
Anarquía,
Autocracia,
Fascistas...
Hay que tirar para embocar una🙉🙉🙉😲😲😳😳😳😡😡
#BuenDomingo #Covid_19 #Argentina #nazismo #fascismo #Elecciones2021 #Cuarentena",https://twitter.com/gatomassimino/status/1409294804610080769
4638,1409294666261016582,ProfeLRodriguez,2021-06-27 23:36:46+00:00,"La noticia esperanzadora, en medio del #Covid_19, es que la vacunación avanza bien y que la meta de junio ya se cumplió con 4 días de anticipación. Van 17 millones de dosis aplicadas. #VacunacionColombia",https://twitter.com/ProfeLRodriguez/status/1409294666261016582
4639,1409294559788556289,_siempreenlinea,2021-06-27 23:36:21+00:00,"ÚLTIMA HORA: #Colombia reporta 32,376 nuevos casos de covid19 y 664 nuevas muertes.",https://twitter.com/_siempreenlinea/status/1409294559788556289
4640,1409294479022952457,CheTuit,2021-06-27 23:36:01+00:00,Estos panas jugaron saliendo del Covid-19. A cualquiera de nosotros nos explota el corazón corriendo 10 mts.,https://twitter.com/CheTuit/status/1409294479022952457
4641,1409294078462803968,AleAscon,2021-06-27 23:34:26+00:00,Hoy 27-06-21 en Nqn. 5 muertos y 125 contagios nuevos de covid 19. Camas UTI al 100%.,https://twitter.com/AleAscon/status/1409294078462803968
4642,1409294047898914819,jarquecm,2021-06-27 23:34:19+00:00,"El Covid-19 habría matado, supuestamente, y según las cifras más pesimistas, a 8 millones de personas en el mundo. La terrorífica cifra del 0,1% de la población mundial. Ojo, según los datos más pesimistas. Según datos oficiales -&gt;  el 0,04%. 😷",https://twitter.com/jarquecm/status/1409294047898914819
4643,1409293988893532162,TonyMatute15,2021-06-27 23:34:05+00:00,"Hay dudas sobre una recuperación total de la normalidad en los próximos 3 o 4 meses.
Rebrotes de contagio suponen todavía en el primer trimestre de 2022 estaremos concentrados en combatir el covid 19.",https://twitter.com/TonyMatute15/status/1409293988893532162
4644,1409293722118934529,piarfmr1965,2021-06-27 23:33:01+00:00,"#COVID19nsw #Covid_19 #VacunaCOVID19  Curioso revisar en esta red la cantidad de mensajes con una tendencia específica al colocar en conjunto en el buscador las palabras:  Covid, amigo o amiga y vacuna. La mayoría en contra de su uso.",https://twitter.com/piarfmr1965/status/1409293722118934529
4645,1409293640493580291,VictorWow,2021-06-27 23:32:41+00:00,Estoy harto del covid 19,https://twitter.com/VictorWow/status/1409293640493580291
4646,1409293624899219456,AlxRangel,2021-06-27 23:32:38+00:00,Sigan romantizando la fe,https://twitter.com/AlxRangel/status/1409293624899219456
4647,1409293470242574340,radiocentroec,2021-06-27 23:32:01+00:00,"La Fiscalía presenta más de cien pruebas en presunto peculado por fundas para cadáveres
Una testigo que aseguró estar contagiada de la COVID-19 fue llamada a comparecer mediante la la fuerza pública. Los juicios se extienden hasta los fines de semana",https://twitter.com/radiocentroec/status/1409293470242574340
4648,1409293437409677314,RafaelDuran_RD,2021-06-27 23:31:53+00:00,"Informan salud de Willie Rodríguez, director @z101digital y de El Gobierno de la Mañana es estable a pesar que fue entubado por #Covid_19 
@najibchahede
@rosendotavarez
@GarciaArchibald
@nieves_rd @AnibalDiputado
#coronavirus",https://twitter.com/RafaelDuran_RD/status/1409293437409677314
4649,1409293394157920257,IronEagleRA,2021-06-27 23:31:43+00:00,"Qué pantomima cargada de cinismo, desvergüenza y de altanería disfrazada. 
La peor ofensa que jamás haya recibido la población por parte de estos hijos de puta, que no se cansan de cagarse en los argentinos. 
Homenaje a los fallecidos por Covid-19, la putísima madre que los parió",https://twitter.com/IronEagleRA/status/1409293394157920257
4650,1409293284166586376,traficoni,2021-06-27 23:31:17+00:00,"(drjosedelgado) La movilización de las personas, aseguran la diseminación de las posibles variantes de covid-19 en Nicaragua. El personal de salud, sigue sin vacunarse contra la covid-19, solo una pequeña parte ha recibido la vacuna.",https://twitter.com/traficoni/status/1409293284166586376
4651,1409293258082205697,drjosedelgado,2021-06-27 23:31:10+00:00,"La movilización de las personas, aseguran la diseminación de las posibles variantes de covid-19 en Nicaragua. El personal de salud, sigue sin vacunarse contra la covid-19, solo una pequeña parte ha recibido la vacuna.",https://twitter.com/drjosedelgado/status/1409293258082205697
4652,1409293231117025289,FSULSONA,2021-06-27 23:31:04+00:00,El Gobierno debe hacerle a todos los vacunados con la 2da dosis un conteo de anticuerpos. Cómo es posible que el comunicador Willie Rodríguez esté en estado grave por el Covid-19 pese habérsele puesto las dos dosis de la vacuna?,https://twitter.com/FSULSONA/status/1409293231117025289
4653,1409292846499254272,Juan_Sifontes,2021-06-27 23:29:32+00:00,"Hay un apunte muy bueno de mi hermano @EsRojas 

Un positivo por Covid-19 peso para este partido, porque Venezuela perdió a Fernando Aristeguieta. No es un atenuante que justifique la derrota, pero definitivamente este partido evidencia como su trabajo iba mucho más allá del gol",https://twitter.com/Juan_Sifontes/status/1409292846499254272
4654,1409292828031782922,danielito0712,2021-06-27 23:29:28+00:00,La inseguridad batalla con el COVID19 para ver cual mata más personas. Y el ministro de seguridad no Atina en es estrategia.,https://twitter.com/danielito0712/status/1409292828031782922
4655,1409292357430820866,cleyosancar,2021-06-27 23:27:36+00:00,"Camaradas hoy me postuló para hacer una guardia en emergencia adulto , 24horas , combatiendo contra el covid19. Arriesgando mi vida , pero gracias Chávez. Soy medico no  tengo nada , no me han dado nada , no me han regalado nada , mas bien vivo arrimado, pero en la lucha.",https://twitter.com/cleyosancar/status/1409292357430820866
4656,1409292197963259910,LaHogueraMx,2021-06-27 23:26:58+00:00,"BAJA CALIFORNIA SUR, LA ENTIDAD CON MAYOR OCUPACIÓN HOSPITALARIA ACTUALMENTE. La Secretaría de Salud informó que la cifra de casos activos de Covid-19 se mantiene por arriba de los 35 mil. #Entérate",https://twitter.com/LaHogueraMx/status/1409292197963259910
4657,1409292170620723200,CoronavirusNewv,2021-06-27 23:26:51+00:00,"🇺🇸 | ESTADOS UNIDOS 

El número de estadounidenses completamente vacunados contra COVID-19 alcanza el 46%",https://twitter.com/CoronavirusNewv/status/1409292170620723200
4658,1409291995596607491,sjmg29,2021-06-27 23:26:09+00:00,"Es muy complicado liquidar a un DT, por un planteamiento mal ajustado. Quizás, no era la alineación ""ideal"", pero, nunca la tuvo. Recuerden, el #COVID19 y las lesiones hicieron estragos durante la #CopaAmerica. Con tan poco, levantó una estructura.",https://twitter.com/sjmg29/status/1409291995596607491
4659,1409291849685209089,HUMBERNAL6,2021-06-27 23:25:34+00:00,Covid-19 = grafeno/electromagnetismo,https://twitter.com/HUMBERNAL6/status/1409291849685209089
4660,1409291725609308171,RonalLabrador1,2021-06-27 23:25:05+00:00,Lo único positivo de la #Vinotinto en la #CopaAmerica2021 es que dieron positivo para el #Covid19,https://twitter.com/RonalLabrador1/status/1409291725609308171
4661,1409291574870171658,SSautel,2021-06-27 23:24:29+00:00,"Si te morís de COVID-19 a partir de hoy, el gobierno no te incluye en el homenaje.",https://twitter.com/SSautel/status/1409291574870171658
4662,1409291566510968832,AleElCoy,2021-06-27 23:24:27+00:00,"Perdí la posibilidad de empezar el curso...
Covid-19 😡",https://twitter.com/AleElCoy/status/1409291566510968832
4663,1409291436466581504,cstropedro,2021-06-27 23:23:56+00:00,Cuando decíamos que el covid-19 iba a ser como el chiconguya.,https://twitter.com/cstropedro/status/1409291436466581504
4664,1409291247693406209,antoxnio,2021-06-27 23:23:11+00:00,Vuelve el día otra vez... Empiezo a quitarme el estetoscopio. Con unas ganas inmensas de llorar. Esperando mi paciente se pueda salvar. #COVID19,https://twitter.com/antoxnio/status/1409291247693406209
4665,1409291106815201281,AleElCoy,2021-06-27 23:22:37+00:00,"Me duele cada parte de mi cuerpo, y no me estas haciando bajar de peso
Covid-19 te odio",https://twitter.com/AleElCoy/status/1409291106815201281
4666,1409291068554817542,kimarron,2021-06-27 23:22:28+00:00,"Tome en cuenta la evidencia científica y actúe informado: Con o sin vacuna COVID-19, con dosis completas o no, habiendo o no sido infectado y/o enfermado previamente, el riesgo de contagio e infección y de convertirse en infectante por alguna de las nuevas variantes es probable,",https://twitter.com/kimarron/status/1409291068554817542
4667,1409290983196573702,Danielaylisto,2021-06-27 23:22:08+00:00,"""Soñe que te bajaba el tapabocas lentamente ""

_Litetatura erótica de la pandemia 

#domingo #sola #AmorDeOtroMundo #ATENCION #COVID19",https://twitter.com/Danielaylisto/status/1409290983196573702
4668,1409290954759147529,EduardBernstei1,2021-06-27 23:22:01+00:00,Las marchas de Petro y Fecode mataron mucha gente por Covid-19.,https://twitter.com/EduardBernstei1/status/1409290954759147529
4669,1409290857551994881,DavidRo47555839,2021-06-27 23:21:38+00:00,Gracias al gobierno de los EEUU por esa donación de 1.5 millones de vacunas covid19,https://twitter.com/DavidRo47555839/status/1409290857551994881
4670,1409290165902876679,chimangonews,2021-06-27 23:18:53+00:00,"NACIONALES
📆Extienden hasta fin de año la prohibición de los despidos y las suspensiones
📢En consecuencia de las crisis económica y social que implicó la pandemia del Covid-19, el Gobierno amplió la medida a través del Decreto Nº 167/21.",https://twitter.com/chimangonews/status/1409290165902876679
4671,1409290051511521281,FutVe_Goleador,2021-06-27 23:18:26+00:00,"🎙 Jose Peseiro: “Soteldo venia peleando por esta camiseta, por jugar. No solo tuvimos problemas de COVID-19, también hubo lesiones (Machis, Soteldo, Yangel). La respuesta/intención ha sido pelear por la camiseta y querer ayudar este grupo a superar esta fase”",https://twitter.com/FutVe_Goleador/status/1409290051511521281
4672,1409289751706980368,ChaviztayQue,2021-06-27 23:17:14+00:00,A Todas esta Me Gustó Ver a Mucha Gente con su #ManoTengoFe ni en la Lucha Contra el Covid-19 Hemos Tenido Tanta Fé como Hoy.! Gracias Córdoba MMGV,https://twitter.com/ChaviztayQue/status/1409289751706980368
4673,1409289515332739073,FrancoT1967,2021-06-27 23:16:18+00:00,"27 de Junio

72 nuevos casos positivos de #Covid_19 en La #Guajira",https://twitter.com/FrancoT1967/status/1409289515332739073
4674,1409289373519130636,droscarale,2021-06-27 23:15:44+00:00,"Pónganse a pensar: los que no creen en el virus o la COVID 19, los antivacunas, la lentitud con la que se aplican las vacunas y aquellos que a pesar de vacunarse por alguna razón biológica no desarrollan suficiente inmunidad. Éstas son razones suficientes para seguir cuidándose!",https://twitter.com/droscarale/status/1409289373519130636
4675,1409289363452796928,Finanzas_Times,2021-06-27 23:15:42+00:00,"🇱🇺 Luxemburgo | el primer ministro Xavier Bettel positivo en #COVID19 

Asistió a la cumbre de la 🇪🇺 UE esta semana.

Estaba vacunado parcialmente con una dosis de #AstraZeneca",https://twitter.com/Finanzas_Times/status/1409289363452796928
4676,1409289241654345728,edureportero,2021-06-27 23:15:13+00:00,La única forma de cambiar a un seleccionado por otro es por Covid 19. Diego Valencia reemplaza al jugador afectado. Alexis sigue a la espera de su evolución.,https://twitter.com/edureportero/status/1409289241654345728
4677,1409289158414286848,e_guata,2021-06-27 23:14:53+00:00,"“Después de completar las 2 dosis de anti Covid en el personal de salud, y después de haber transcurrido dos o tres semanas de la aplicación de la segunda dosis, prácticamente se observa un descenso importante de la proporción de casos COVID-19 en el personal de salud.” MSPy  🧐",https://twitter.com/e_guata/status/1409289158414286848
4678,1409289143687987204,andreapgomezs,2021-06-27 23:14:49+00:00,"Estoy muy feliz, hoy vacunaron a mis abuelos contra el covid-19😍",https://twitter.com/andreapgomezs/status/1409289143687987204
4679,1409289099320737792,manchuila37,2021-06-27 23:14:39+00:00,"Situación COVID-19 del 27 de junio 2021 en Panamá
Nuevos casos: 789
Recuperados: 382,154
(*605)
Total de casos: 400,666
Pruebas Nuevas: 9,466 (+8.3%)
Fallecidos: 6,524(10hoy)
En casa: 10,929
Hoteles: 378
Hospitalizados: 681
Sala: 579
UCI: 102
Total Pruebas: 2,962,169",https://twitter.com/manchuila37/status/1409289099320737792
